fecha,dolar_compra,dolar_venta,real_compra,real_venta,peso_compra,peso_venta,yen_compra,yen_venta,euro_compra,euro_venta,libra_compra,libra_venta
1/01/11,4538.91,4591.74,2638.59,2750.37,1107.21,1154.28,54.00,56.31,5834.07,6085.43,6799.16,7091.94
2/01/11,4538.91,4591.74,2638.59,2750.37,1107.21,1154.28,54.00,56.31,5834.07,6085.43,6799.16,7091.94
3/01/11,4555.00,4577.51,2667.59,2762.20,1113.10,1152.73,54.30,56.23,5879.94,6094.50,6833.86,7081.87
4/01/11,4545.00,4553.88,2666.88,2753.75,1110.23,1147.65,53.73,55.45,5910.24,6106.75,6891.16,7119.08
5/01/11,4539.79,4554.16,2645.60,2734.57,1109.52,1147.14,53.12,54.92,5795.13,5996.01,6830.86,7064.87
6/01/11,4520.77,4540.76,2607.90,2699.62,1104.31,1144.34,52.82,54.67,5752.44,5957.02,6801.80,7044.08
7/01/11,4539.76,4560.00,2626.19,2717.84,1108.81,1148.61,53.01,54.87,5722.00,5926.18,6834.78,7079.86
8/01/11,4539.76,4560.00,2626.19,2717.84,1108.81,1148.61,53.01,54.87,5722.00,5926.18,6834.78,7079.86
9/01/11,4539.76,4560.00,2626.19,2717.84,1108.81,1148.61,53.01,54.87,5722.00,5926.18,6834.78,7079.86
10/01/11,4553.71,4571.06,2610.92,2700.45,1110.27,1149.81,53.21,55.05,5703.80,5903.98,6857.55,7098.40
11/01/11,4520.00,4589.17,2596.20,2715.97,1102.74,1155.09,52.85,55.29,5684.37,5951.69,6827.83,7149.01
12/01/11,4575.45,4620.00,2646.05,2752.95,1116.83,1162.26,53.30,55.47,5774.52,6013.85,6942.66,7228.91
13/01/11,4586.96,4638.68,2664.29,2776.32,1119.08,1167.55,53.91,56.16,5901.62,6155.06,7043.32,7343.96
14/01/11,4630.73,4642.82,2669.43,2758.33,1129.75,1168.59,54.25,56.03,6001.50,6203.74,7121.31,7363.05
15/01/11,4630.73,4642.82,2669.43,2758.33,1129.75,1168.59,54.25,56.03,6001.50,6203.74,7121.31,7363.05
16/01/11,4630.73,4642.82,2669.43,2758.33,1129.75,1168.59,54.25,56.03,6001.50,6203.74,7121.31,7363.05
17/01/11,4601.02,4626.08,2657.99,2754.27,1123.78,1164.38,54.09,56.04,5938.45,6156.85,7103.74,7365.64
18/01/11,4594.10,4609.27,2666.04,2755.92,1119.41,1158.69,54.12,55.94,5971.86,6179.65,7133.61,7379.90
19/01/11,4623.00,4646.64,2685.87,2781.59,1126.45,1168.08,54.64,56.58,6059.20,6279.47,7169.96,7431.37
20/01/11,4641.56,4651.34,2696.49,2784.90,1130.97,1169.27,54.51,56.30,6055.61,6256.98,7187.94,7426.79
21/01/11,4645.00,4652.89,2696.71,2783.99,1131.81,1169.66,54.61,56.37,6102.90,6302.80,7203.63,7441.37
22/01/11,4645.00,4652.89,2696.71,2783.99,1131.81,1169.66,54.61,56.37,6102.90,6302.80,7203.63,7441.37
23/01/11,4645.00,4652.89,2696.71,2783.99,1131.81,1169.66,54.61,56.37,6102.90,6302.80,7203.63,7441.37
24/01/11,4620.00,4647.50,2679.31,2776.28,1125.02,1167.57,54.14,56.12,6092.46,6319.67,7149.18,7416.48
25/01/11,4600.00,4643.28,2670.27,2776.42,1119.44,1165.77,54.18,56.34,6071.44,6319.04,7036.57,7323.38
26/01/11,4620.00,4629.32,2687.82,2775.70,1122.90,1160.81,54.59,56.35,6124.28,6326.89,7106.60,7342.10
27/01/11,4625.66,4634.26,2690.63,2777.33,1124.98,1162.34,54.19,55.94,6168.13,6371.64,7169.60,7406.94
28/01/11,4634.61,4644.67,2685.54,2773.77,1125.05,1163.20,54.64,56.43,6161.18,6366.91,7152.01,7390.60
29/01/11,4634.61,4644.67,2685.54,2773.77,1125.05,1163.20,54.64,56.43,6161.18,6366.91,7152.01,7390.60
30/01/11,4634.61,4644.67,2685.54,2773.77,1125.05,1163.20,54.64,56.43,6161.18,6366.91,7152.01,7390.60
31/01/11,4633.84,4645.74,2682.85,2772.75,1123.88,1162.02,54.78,56.60,6163.30,6373.03,7155.76,7397.41
1/02/11,4620.00,4643.53,2695.09,2791.09,1119.40,1160.74,54.96,56.92,6164.61,6390.89,7209.68,7471.90
2/02/11,4609.47,4635.94,2688.30,2785.02,1115.46,1157.39,54.94,56.95,6168.00,6396.21,7241.09,7509.30
3/02/11,4624.62,4633.13,2687.61,2774.99,1118.70,1155.39,54.86,56.63,6128.16,6330.71,7259.50,7498.26
4/02/11,4618.52,4623.00,2682.62,2767.60,1115.84,1151.43,54.85,56.58,6083.79,6279.42,7203.33,7434.25
5/02/11,4618.52,4623.00,2682.62,2767.60,1115.84,1151.43,54.85,56.58,6083.79,6279.42,7203.33,7434.25
6/02/11,4618.52,4623.00,2682.62,2767.60,1115.84,1151.43,54.85,56.58,6083.79,6279.42,7203.33,7434.25
7/02/11,4606.46,4621.63,2665.57,2755.56,1113.48,1151.66,54.30,56.15,6041.10,6249.83,7201.50,7450.99
8/02/11,4584.75,4597.44,2655.86,2744.08,1106.44,1144.21,54.14,55.93,6057.54,6263.55,7139.10,7382.57
9/02/11,4560.00,4590.65,2651.64,2757.81,1101.70,1143.37,53.67,55.66,6044.30,6274.96,7094.37,7365.24
10/02/11,4558.31,4572.63,2652.57,2740.89,1101.02,1139.45,53.24,55.02,6012.00,6218.78,7086.88,7329.47
11/02/11,4565.00,4578.92,2657.10,2746.80,1101.26,1139.60,53.08,54.85,5990.27,6195.74,7080.89,7323.52
12/02/11,4565.00,4578.92,2657.10,2746.80,1101.26,1139.60,53.08,54.85,5990.27,6195.74,7080.89,7323.52
13/02/11,4565.00,4578.92,2657.10,2746.80,1101.26,1139.60,53.08,54.85,5990.27,6195.74,7080.89,7323.52
14/02/11,4560.67,4570.46,2653.78,2740.91,1100.36,1137.21,53.09,54.82,5955.39,6154.58,7079.04,7315.48
15/02/11,4553.35,4564.62,2651.75,2739.70,1097.77,1135.34,52.77,54.52,5975.86,6176.84,7134.38,7375.51
16/02/11,4559.07,4570.83,2649.67,2739.48,1099.15,1136.88,52.74,54.49,5959.93,6161.02,7080.54,7319.27
17/02/11,4561.14,4581.51,2650.88,2745.89,1100.47,1139.54,53.08,54.93,6001.13,6216.65,7134.19,7388.60
18/02/11,4573.82,4592.43,2659.36,2751.94,1102.02,1141.54,53.32,55.15,6041.77,6254.89,7203.27,7457.65
19/02/11,4573.82,4592.43,2659.36,2751.94,1102.02,1141.54,53.32,55.15,6041.77,6254.89,7203.27,7457.65
20/02/11,4573.82,4592.43,2659.36,2751.94,1102.02,1141.54,53.32,55.15,6041.77,6254.89,7203.27,7457.65
21/02/11,4579.17,4588.45,2670.47,2757.81,1104.55,1140.70,53.44,55.18,6067.94,6269.94,7204.15,7444.30
22/02/11,4578.35,4584.38,2664.55,2749.25,1102.70,1138.27,53.45,55.15,6076.18,6272.81,7175.77,7408.36
23/02/11,4583.00,4588.80,2663.10,2747.46,1104.78,1139.93,53.73,55.43,6097.91,6296.75,7211.95,7444.87
24/02/11,4558.16,4579.47,2654.55,2747.96,1098.39,1137.62,54.16,56.05,6091.38,6309.59,7160.92,7418.28
25/02/11,4573.59,4580.32,2675.73,2761.06,1101.28,1137.83,54.36,56.08,6097.81,6296.57,7137.25,7370.19
26/02/11,4573.59,4580.32,2675.73,2761.06,1101.28,1137.83,54.36,56.08,6097.81,6296.57,7137.25,7370.19
27/02/11,4573.59,4580.32,2675.73,2761.06,1101.28,1137.83,54.36,56.08,6097.81,6296.57,7137.25,7370.19
28/02/11,4549.66,4575.74,2658.53,2755.81,1095.52,1136.69,53.97,55.92,6106.06,6331.45,7163.46,7428.26
1/03/11,4549.66,4575.74,2658.53,2755.81,1095.52,1136.69,53.97,55.92,6106.06,6331.45,7163.46,7428.26
2/03/11,4482.81,4524.10,2614.74,2720.44,1078.76,1123.16,53.15,55.27,6018.95,6263.62,7089.08,7376.55
3/03/11,4424.10,4492.16,2592.81,2711.84,1064.63,1115.23,52.27,54.70,5988.19,6269.71,6999.67,7328.51
4/03/11,4423.88,4471.31,2604.94,2713.50,1064.71,1110.06,51.87,54.03,5990.04,6243.74,6972.71,7266.77
5/03/11,4423.88,4471.31,2604.94,2713.50,1064.71,1110.06,51.87,54.03,5990.04,6243.74,6972.71,7266.77
6/03/11,4423.88,4471.31,2604.94,2713.50,1064.71,1110.06,51.87,54.03,5990.04,6243.74,6972.71,7266.77
7/03/11,4433.88,4450.97,2601.36,2689.90,1068.84,1105.69,52.42,54.21,6024.65,6235.81,6991.91,7238.17
8/03/11,4421.77,4446.56,2595.04,2688.04,1065.52,1104.60,51.97,53.86,5962.73,6183.39,6928.64,7183.86
9/03/11,4371.68,4420.51,2581.09,2688.38,1053.97,1098.67,51.32,53.47,5892.64,6144.51,6864.15,7157.69
10/03/11,4310.39,4343.77,2520.54,2617.83,1039.58,1079.60,50.36,52.30,5777.00,6003.09,6725.26,6987.82
11/03/11,4288.10,4369.42,2502.98,2628.54,1031.90,1084.76,50.65,53.19,5742.96,6033.30,6663.45,7001.56
12/03/11,4288.10,4369.42,2502.98,2628.54,1031.90,1084.76,50.65,53.19,5742.96,6033.30,6663.45,7001.56
13/03/11,4288.10,4369.42,2502.98,2628.54,1031.90,1084.76,50.65,53.19,5742.96,6033.30,6663.45,7001.56
14/03/11,4314.93,4355.15,2518.49,2620.58,1039.52,1081.35,51.21,53.26,5843.35,6081.53,6750.76,7024.86
15/03/11,4304.24,4335.45,2499.33,2594.06,1035.66,1075.13,51.68,53.63,5813.84,6037.98,6693.96,6951.89
16/03/11,4296.68,4315.00,2507.08,2594.86,1033.33,1070.19,51.63,53.43,5803.22,6009.07,6695.54,6933.34
17/03/11,4270.75,4303.41,2483.44,2578.59,1025.82,1065.99,52.71,54.73,5797.61,6023.48,6677.09,6938.39
18/03/11,4293.70,4306.55,2492.61,2576.92,1032.48,1068.23,51.50,53.24,5887.07,6087.74,6734.21,6964.55
19/03/11,4293.70,4306.55,2492.61,2576.92,1032.48,1068.23,51.50,53.24,5887.07,6087.74,6734.21,6964.55
20/03/11,4293.70,4306.55,2492.61,2576.92,1032.48,1068.23,51.50,53.24,5887.07,6087.74,6734.21,6964.55
21/03/11,4272.22,4290.00,2492.51,2579.05,1026.04,1061.88,51.12,52.88,5879.17,6088.37,6748.59,6987.12
22/03/11,4264.23,4278.43,2488.45,2573.18,1024.13,1059.02,51.11,52.84,5863.21,6067.67,6770.71,7004.22
23/03/11,4248.60,4260.41,2479.62,2563.27,1020.37,1054.56,51.02,52.73,5827.71,6026.35,6698.50,6926.15
24/03/11,4228.33,4255.69,2476.43,2568.78,1015.63,1053.39,50.73,52.61,5795.80,6016.69,6629.63,6879.75
25/03/11,4214.02,4235.00,2466.71,2554.90,1012.19,1048.27,50.41,52.19,5779.46,5989.14,6570.82,6808.61
26/03/11,4214.02,4235.00,2466.71,2554.90,1012.19,1048.27,50.41,52.19,5779.46,5989.14,6570.82,6808.61
27/03/11,4214.02,4235.00,2466.71,2554.90,1012.19,1048.27,50.41,52.19,5779.46,5989.14,6570.82,6808.61
28/03/11,4192.46,4215.36,2451.87,2541.52,1006.27,1042.76,49.86,51.65,5738.50,5949.56,6514.83,6754.52
29/03/11,4150.92,4189.21,2429.33,2526.66,996.30,1036.29,48.95,50.90,5665.13,5895.89,6430.55,6692.26
30/03/11,4100.00,4138.72,2427.18,2525.15,982.86,1022.54,47.92,49.84,5592.86,5821.11,6376.32,6636.85
31/03/11,4047.36,4078.63,2418.59,2510.54,969.64,1007.07,47.42,49.25,5567.37,5784.72,6298.78,6544.98
1/04/11,4028.69,4086.92,2402.55,2512.71,964.34,1008.12,46.47,48.56,5510.82,5765.01,6252.14,6539.48
2/04/11,4028.69,4086.92,2402.55,2512.71,964.34,1008.12,46.47,48.56,5510.82,5765.01,6252.14,6539.48
3/04/11,4028.69,4086.92,2402.55,2512.71,964.34,1008.12,46.47,48.56,5510.82,5765.01,6252.14,6539.48
4/04/11,4062.60,4123.50,2444.54,2556.73,973.29,1018.15,47.00,49.16,5610.01,5873.10,6368.60,6666.05
5/04/11,4096.97,4137.23,2467.37,2567.48,981.04,1022.04,47.04,48.94,5633.63,5865.35,6453.48,6719.69
6/04/11,4098.46,4139.47,2476.10,2577.50,980.80,1021.97,46.63,48.52,5683.38,5918.61,6475.30,6743.61
7/04/11,4075.00,4087.49,2484.34,2569.13,975.66,1008.63,46.44,48.00,5648.08,5841.43,6450.89,6671.60
8/04/11,4059.28,4090.92,2498.29,2595.76,972.02,1010.60,46.29,48.07,5682.60,5905.24,6450.02,6702.97
9/04/11,4059.28,4090.92,2498.29,2595.76,972.02,1010.60,46.29,48.07,5682.60,5905.24,6450.02,6702.97
10/04/11,4059.28,4090.92,2498.29,2595.76,972.02,1010.60,46.29,48.07,5682.60,5905.24,6450.02,6702.97
11/04/11,4070.95,4091.44,2501.66,2591.32,976.74,1011.98,46.66,48.32,5704.47,5912.13,6477.65,6713.23
12/04/11,4077.88,4090.99,2490.79,2576.19,977.56,1010.74,47.31,48.89,5719.32,5916.39,6426.18,6647.04
13/04/11,4075.26,4091.31,2491.70,2578.99,975.24,1010.08,47.11,48.72,5732.25,5935.26,6442.60,6669.24
14/04/11,4105.00,4121.32,2517.01,2597.91,979.46,1014.10,47.87,49.53,5757.76,5961.49,6515.90,6744.54
15/04/11,4109.10,4130.14,2537.15,2627.82,979.72,1015.90,47.97,49.67,5757.53,5966.40,6506.46,6742.87
16/04/11,4109.10,4130.14,2537.15,2627.82,979.72,1015.90,47.97,49.67,5757.53,5966.40,6506.46,6742.87
17/04/11,4109.10,4130.14,2537.15,2627.82,979.72,1015.90,47.97,49.67,5757.53,5966.40,6506.46,6742.87
18/04/11,4070.00,4117.00,2470.74,2574.41,969.21,1011.42,48.02,50.06,5592.99,5834.20,6383.36,6658.42
19/04/11,4062.98,4077.30,2492.51,2576.49,967.54,1001.67,47.83,49.45,5641.28,5836.65,6428.31,6652.52
20/04/11,4000.00,4059.09,2476.09,2589.53,951.37,995.97,47.07,49.21,5627.94,5888.93,6362.04,6656.50
21/04/11,4000.00,4059.09,2476.09,2589.53,951.37,995.97,47.07,49.21,5627.94,5888.93,6362.04,6656.50
22/04/11,4000.00,4059.09,2476.09,2589.53,951.37,995.97,47.07,49.21,5627.94,5888.93,6362.04,6656.50
23/04/11,4000.00,4059.09,2476.09,2589.53,951.37,995.97,47.07,49.21,5627.94,5888.93,6362.04,6656.50
24/04/11,4000.00,4059.09,2476.09,2589.53,951.37,995.97,47.07,49.21,5627.94,5888.93,6362.04,6656.50
25/04/11,3994.36,4007.37,2466.93,2550.68,949.91,982.20,47.30,48.91,5644.03,5838.34,6384.06,6604.15
26/04/11,3894.63,3966.68,2413.01,2533.49,925.74,972.70,46.25,48.55,5522.38,5799.68,6217.11,6529.16
27/04/11,3900.00,3943.80,2412.49,2514.22,926.91,966.03,45.83,47.76,5543.61,5780.43,6253.68,6520.28
28/04/11,3911.90,3966.82,2388.65,2497.21,929.73,971.66,46.61,48.71,5625.41,5882.40,6317.16,6604.76
29/04/11,3955.09,3983.58,2440.04,2532.80,940.11,976.85,47.31,49.10,5690.97,5910.04,6398.03,6644.61
30/04/11,3955.09,3983.58,2440.04,2532.80,940.11,976.85,47.31,49.10,5690.97,5910.04,6398.03,6644.61
01/05/11,3955.09,3983.58,2440.04,2532.80,940.11,976.85,47.31,49.10,5690.97,5910.04,6398.03,6644.61
02/05/11,3977.10,4019.20,2452.53,2554.96,945.35,985.58,47.58,49.53,5740.00,5981.37,6442.89,6714.48
03/05/11,3975.60,3990.56,2421.00,2504.75,945.57,979.16,47.74,49.36,5715.47,5914.81,6353.69,6575.64
04/05/11,3960.00,3985.62,2403.36,2493.19,941.86,977.95,47.67,49.44,5713.79,5929.81,6351.81,6592.22
05/05/11,3986.66,3997.82,2392.92,2473.90,947.50,979.86,48.38,49.97,5649.39,5841.61,6349.33,6565.22
06/05/11,3979.10,4001.76,2405.93,2493.62,946.28,980.82,47.89,49.63,5600.46,5807.35,6339.99,6574.49
07/05/11,3979.10,4001.76,2405.93,2493.62,946.28,980.82,47.89,49.63,5600.46,5807.35,6339.99,6574.49
08/05/11,3979.10,4001.76,2405.93,2493.62,946.28,980.82,47.89,49.63,5600.46,5807.35,6339.99,6574.49
09/05/11,3964.20,3977.32,2368.45,2449.24,942.28,975.31,47.67,49.28,5492.97,5682.00,6272.03,6488.20
10/05/11,3967.56,3990.77,2394.48,2482.29,942.96,978.37,47.74,49.49,5525.72,5731.14,6292.74,6527.30
11/05/11,3972.86,3988.47,2384.63,2468.11,944.92,978.53,47.54,49.19,5509.98,5703.11,6341.99,6565.82
12/05/11,3978.07,3992.29,2376.01,2457.55,945.46,977.90,47.83,49.46,5477.08,5667.85,6273.52,6492.26
13/05/11,3986.79,3999.33,2364.92,2445.77,947.65,980.71,47.91,49.53,5492.18,5681.45,6267.94,6483.71
14/05/11,3986.79,3999.33,2364.92,2445.77,947.65,980.71,47.91,49.53,5492.18,5681.45,6267.94,6483.71
15/05/11,3986.79,3999.33,2364.92,2445.77,947.65,980.71,47.91,49.53,5492.18,5681.45,6267.94,6483.71
16/05/11,3986.79,3999.33,2364.92,2445.77,947.65,980.71,47.91,49.53,5492.18,5681.45,6267.94,6483.71
17/05/11,3982.53,3998.10,2367.17,2449.22,946.06,979.81,47.48,49.11,5472.79,5665.31,6262.40,6482.52
18/05/11,3980.04,4003.77,2387.47,2476.05,944.89,980.60,47.46,49.20,5498.32,5704.57,6231.84,6463.69
19/05/11,3979.85,3993.90,2391.20,2473.16,944.84,978.18,47.22,48.83,5503.46,5695.30,6240.81,6458.54
20/05/11,3986.17,3995.64,2387.46,2466.44,946.34,978.60,47.37,48.92,5474.70,5658.63,6263.48,6472.94
21/05/11,3986.17,3995.64,2387.46,2466.44,946.34,978.60,47.37,48.92,5474.70,5658.63,6263.48,6472.94
22/05/11,3986.17,3995.64,2387.46,2466.44,946.34,978.60,47.37,48.92,5474.70,5658.63,6263.48,6472.94
23/05/11,3992.51,3996.56,2369.33,2445.13,947.85,978.83,47.36,48.86,5431.12,5605.18,6243.62,6444.45
24/05/11,4002.20,4011.24,2389.98,2468.91,950.15,982.42,47.30,48.85,5474.97,5657.45,6282.85,6493.80
25/05/11,4013.05,4039.74,2389.99,2479.43,953.42,989.04,47.52,49.28,5475.80,5683.51,6331.41,6572.66
26/05/11,4029.20,4045.19,2407.59,2491.19,956.56,990.74,48.10,49.76,5504.48,5698.46,6388.55,6613.08
27/05/11,4035.32,4050.48,2445.10,2529.49,958.01,992.04,48.34,50.01,5576.65,5772.34,6442.09,6667.50
28/05/11,4035.32,4050.48,2445.10,2529.49,958.01,992.04,48.34,50.01,5576.65,5772.34,6442.09,6667.50
29/05/11,4035.32,4050.48,2445.10,2529.49,958.01,992.04,48.34,50.01,5576.65,5772.34,6442.09,6667.50
30/05/11,4035.79,4060.97,2453.66,2544.63,958.12,994.60,48.43,50.22,5587.08,5797.03,6442.84,6684.76
31/05/11,4035.96,4049.47,2476.71,2560.36,958.75,992.27,48.22,49.84,5630.77,5825.97,6441.15,6664.62
01/06/11,4022.00,4044.52,2458.82,2548.21,956.02,991.06,48.30,50.06,5626.51,5834.22,6395.47,6631.39
02/06/11,4010.00,4032.00,2460.63,2550.77,951.42,986.90,48.12,49.85,5612.84,5818.58,6348.77,6581.84
03/06/11,4000.00,4011.56,2461.80,2545.41,948.93,980.82,48.26,49.87,5650.83,5844.44,6349.62,6566.52
04/06/11,4000.00,4011.56,2461.80,2545.41,948.93,980.82,48.26,49.87,5650.83,5844.44,6349.62,6566.52
05/06/11,4000.00,4011.56,2461.80,2545.41,948.93,980.82,48.26,49.87,5650.83,5844.44,6349.62,6566.52
06/06/11,3977.50,4005.91,2440.22,2532.50,943.13,979.92,48.12,49.94,5639.11,5855.44,6311.20,6554.87
07/06/11,3970.00,3982.75,2444.11,2527.93,941.81,973.78,48.04,49.66,5650.81,5845.88,6332.03,6550.03
08/06/11,3959.52,3975.82,2430.73,2515.55,938.87,972.56,48.12,49.77,5599.41,5796.75,6288.05,6509.61
09/06/11,3966.11,3977.28,2427.10,2509.32,940.43,972.92,48.04,49.62,5580.64,5769.84,6298.13,6512.00
10/06/11,3993.99,4016.59,2429.00,2518.40,946.46,981.93,48.40,50.14,5568.34,5773.45,6287.39,6519.33
11/06/11,3993.99,4016.59,2429.00,2518.40,946.46,981.93,48.40,50.14,5568.34,5773.45,6287.39,6519.33
12/06/11,3993.99,4016.59,2429.00,2518.40,946.46,981.93,48.40,50.14,5568.34,5773.45,6287.39,6519.33
13/06/11,3988.00,4008.71,2434.82,2523.26,945.04,980.00,48.29,50.02,5557.67,5759.71,6305.43,6536.20
14/06/11,3981.71,3995.28,2439.57,2523.71,944.13,977.32,48.03,49.66,5585.98,5779.17,6325.61,6545.07
15/06/11,3982.11,3998.61,2428.47,2513.27,943.65,977.54,47.93,49.59,5517.79,5713.21,6276.03,6498.14
16/06/11,4000.00,4001.91,2418.42,2493.87,947.31,977.74,48.13,49.62,5495.24,5668.31,6262.32,6459.88
17/06/11,3994.94,4024.52,2428.67,2522.42,946.69,983.87,48.43,50.27,5548.36,5763.52,6267.96,6511.27
18/06/11,3994.94,4024.52,2428.67,2522.42,946.69,983.87,48.43,50.27,5548.36,5763.52,6267.96,6511.27
19/06/11,3994.94,4024.52,2428.67,2522.42,946.69,983.87,48.43,50.27,5548.36,5763.52,6267.96,6511.27
20/06/11,3984.17,3990.76,2420.45,2499.54,944.37,974.78,48.19,49.74,5530.69,5712.37,6263.43,6469.82
21/06/11,3990.93,3998.51,2435.38,2514.79,945.51,977.15,48.33,49.89,5566.40,5750.66,6279.09,6486.38
22/06/11,4004.14,4010.76,2450.37,2530.45,948.29,979.91,48.56,50.12,5601.92,5787.13,6271.13,6477.38
23/06/11,4008.16,4015.69,2442.98,2525.75,948.66,980.51,48.31,49.88,5501.79,5683.81,6211.33,6416.27
24/06/11,4000.04,4009.35,2434.21,2515.43,946.16,978.37,48.34,49.93,5508.49,5693.28,6207.67,6415.36
25/06/11,4000.04,4009.35,2434.21,2515.43,946.16,978.37,48.34,49.93,5508.49,5693.28,6207.67,6415.36
26/06/11,4000.04,4009.35,2434.21,2515.43,946.16,978.37,48.34,49.93,5508.49,5693.28,6207.67,6415.36
27/06/11,3988.21,3994.80,2426.10,2505.36,944.86,975.29,47.86,49.40,5520.05,5701.38,6188.54,6391.28
28/06/11,3975.77,3985.62,2443.02,2524.14,941.92,973.05,47.81,49.38,5549.11,5735.31,6179.26,6388.15
29/06/11,3972.66,3983.02,2451.04,2532.92,939.12,971.23,47.69,49.26,5540.15,5726.79,6172.12,6380.40
30/06/11,3985.50,3995.25,2474.84,2556.96,942.61,973.74,47.91,49.47,5599.81,5787.92,6200.57,6408.38
